candidate,margin_threshold,best_similarity_threshold,duration_minimum_seconds,duration_margin_threshold,session,utterance_count,score,accuracy,unassigned_rate,error_rate,misattributed_seconds,correct_count,unassigned_count,wrong_count
margin>=0.09 OR best>=0.425 dur[1.0s->0.02],0.09,0.425,1.0,0.02,pooled,438,0.9036529680365297,0.8105022831050228,0.1552511415525114,0.03424657534246575,18.590000000000103,355,68,15
margin>=0.09 OR best>=0.425 dur[1.0s->0.04],0.09,0.425,1.0,0.04,20260818-end,195,0.9107692307692308,0.8307692307692308,0.13333333333333333,0.035897435897435895,10.300000000000026,162,26,7
margin>=0.09 OR best>=0.425 dur[1.0s->0.04],0.09,0.425,1.0,0.04,20260825-end,243,0.9037037037037038,0.7901234567901234,0.18930041152263374,0.0205761316872428,4.660000000000053,192,46,5
margin>=0.09 OR best>=0.425 dur[1.0s->0.04],0.09,0.425,1.0,0.04,pooled,438,0.9068493150684932,0.8082191780821918,0.1643835616438356,0.0273972602739726,14.960000000000079,354,72,12
margin>=0.09 OR best>=0.425 dur[1.0s->0.06],0.09,0.425,1.0,0.06,20260818-end,195,0.9117948717948718,0.8256410256410256,0.14358974358974358,0.03076923076923077,8.760000000000034,161,28,6
margin>=0.09 OR best>=0.425 dur[1.0s->0.06],0.09,0.425,1.0,0.06,20260825-end,243,0.9004115226337449,0.7818930041152263,0.19753086419753085,0.0205761316872428,4.660000000000053,190,48,5
margin>=0.09 OR best>=0.425 dur[1.0s->0.06],0.09,0.425,1.0,0.06,pooled,438,0.9054794520547946,0.8013698630136986,0.1735159817351598,0.02511415525114155,13.420000000000087,351,76,11
margin>=0.09 OR best>=0.425 dur[1.5s->0.0],0.09,0.425,1.5,0.0,20260818-end,195,0.9066666666666666,0.8205128205128205,0.14358974358974358,0.035897435897435895,10.300000000000026,160,28,7
margin>=0.09 OR best>=0.425 dur[1.5s->0.0],0.09,0.425,1.5,0.0,20260825-end,243,0.9037037037037038,0.7901234567901234,0.18930041152263374,0.0205761316872428,4.660000000000053,192,46,5
margin>=0.09 OR best>=0.425 dur[1.5s->0.0],0.09,0.425,1.5,0.0,pooled,438,0.9050228310502284,0.8036529680365296,0.1689497716894977,0.0273972602739726,14.960000000000079,352,74,12
margin>=0.09 OR best>=0.425 dur[1.5s->0.02],0.09,0.425,1.5,0.02,20260818-end,195,0.9066666666666666,0.8205128205128205,0.14358974358974358,0.035897435897435895,10.300000000000026,160,28,7
margin>=0.09 OR best>=0.425 dur[1.5s->0.02],0.09,0.425,1.5,0.02,20260825-end,243,0.8987654320987655,0.7777777777777778,0.20164609053497942,0.0205761316872428,4.660000000000053,189,49,5
margin>=0.09 OR best>=0.425 dur[1.5s->0.02],0.09,0.425,1.5,0.02,pooled,438,0.902283105022831,0.7968036529680366,0.17579908675799086,0.0273972602739726,14.960000000000079,349,77,12
margin>=0.09 OR best>=0.425 dur[1.5s->0.04],0.09,0.425,1.5,0.04,20260818-end,195,0.9066666666666666,0.8205128205128205,0.14358974358974358,0.035897435897435895,10.300000000000026,160,28,7
margin>=0.09 OR best>=0.425 dur[1.5s->0.04],0.09,0.425,1.5,0.04,20260825-end,243,0.8987654320987655,0.7777777777777778,0.20164609053497942,0.0205761316872428,4.660000000000053,189,49,5
margin>=0.09 OR best>=0.425 dur[1.5s->0.04],0.09,0.425,1.5,0.04,pooled,438,0.902283105022831,0.7968036529680366,0.17579908675799086,0.0273972602739726,14.960000000000079,349,77,12
margin>=0.09 OR best>=0.425 dur[1.5s->0.06],0.09,0.425,1.5,0.06,20260818-end,195,0.9076923076923077,0.8153846153846154,0.15384615384615385,0.03076923076923077,8.760000000000034,159,30,6
margin>=0.09 OR best>=0.425 dur[1.5s->0.06],0.09,0.425,1.5,0.06,20260825-end,243,0.8987654320987655,0.7777777777777778,0.20164609053497942,0.0205761316872428,4.660000000000053,189,49,5
margin>=0.09 OR best>=0.425 dur[1.5s->0.06],0.09,0.425,1.5,0.06,pooled,438,0.9027397260273973,0.7945205479452054,0.18036529680365296,0.02511415525114155,13.420000000000087,348,79,11
margin>=0.09 OR best>=0.425 dur[2.0s->0.0],0.09,0.425,2.0,0.0,20260818-end,195,0.9097435897435897,0.8205128205128205,0.14871794871794872,0.03076923076923077,8.760000000000034,160,29,6
margin>=0.09 OR best>=0.425 dur[2.0s->0.0],0.09,0.425,2.0,0.0,20260825-end,243,0.9004115226337449,0.7818930041152263,0.19753086419753085,0.0205761316872428,4.660000000000053,190,48,5
margin>=0.09 OR best>=0.425 dur[2.0s->0.0],0.09,0.425,2.0,0.0,pooled,438,0.9045662100456622,0.7990867579908676,0.17579908675799086,0.02511415525114155,13.420000000000087,350,77,11
margin>=0.09 OR best>=0.425 dur[2.0s->0.02],0.09,0.425,2.0,0.02,20260818-end,195,0.9097435897435897,0.8205128205128205,0.14871794871794872,0.03076923076923077,8.760000000000034,160,29,6
margin>=0.09 OR best>=0.425 dur[2.0s->0.02],0.09,0.425,2.0,0.02,20260825-end,243,0.8971193415637861,0.7736625514403292,0.205761316872428,0.0205761316872428,4.660000000000053,188,50,5
margin>=0.09 OR best>=0.425 dur[2.0s->0.02],0.09,0.425,2.0,0.02,pooled,438,0.9027397260273973,0.7945205479452054,0.18036529680365296,0.02511415525114155,13.420000000000087,348,79,11
margin>=0.09 OR best>=0.425 dur[2.0s->0.04],0.09,0.425,2.0,0.04,20260818-end,195,0.9097435897435897,0.8205128205128205,0.14871794871794872,0.03076923076923077,8.760000000000034,160,29,6
margin>=0.09 OR best>=0.425 dur[2.0s->0.04],0.09,0.425,2.0,0.04,20260825-end,243,0.8971193415637861,0.7736625514403292,0.205761316872428,0.0205761316872428,4.660000000000053,188,50,5
margin>=0.09 OR best>=0.425 dur[2.0s->0.04],0.09,0.425,2.0,0.04,pooled,438,0.9027397260273973,0.7945205479452054,0.18036529680365296,0.02511415525114155,13.420000000000087,348,79,11
margin>=0.09 OR best>=0.425 dur[2.0s->0.06],0.09,0.425,2.0,0.06,20260818-end,195,0.9076923076923077,0.8153846153846154,0.15384615384615385,0.03076923076923077,8.760000000000034,159,30,6
margin>=0.09 OR best>=0.425 dur[2.0s->0.06],0.09,0.425,2.0,0.06,20260825-end,243,0.8971193415637861,0.7736625514403292,0.205761316872428,0.0205761316872428,4.660000000000053,188,50,5
margin>=0.09 OR best>=0.425 dur[2.0s->0.06],0.09,0.425,2.0,0.06,pooled,438,0.9018264840182649,0.7922374429223744,0.182648401826484,0.02511415525114155,13.420000000000087,347,80,11
margin>=0.09 OR best>=0.425 dur[2.5s->0.0],0.09,0.425,2.5,0.0,20260818-end,195,0.9097435897435897,0.8205128205128205,0.14871794871794872,0.03076923076923077,8.760000000000034,160,29,6
margin>=0.09 OR best>=0.425 dur[2.5s->0.0],0.09,0.425,2.5,0.0,20260825-end,243,0.9004115226337449,0.7818930041152263,0.19753086419753085,0.0205761316872428,4.660000000000053,190,48,5
margin>=0.09 OR best>=0.425 dur[2.5s->0.0],0.09,0.425,2.5,0.0,pooled,438,0.9045662100456622,0.7990867579908676,0.17579908675799086,0.02511415525114155,13.420000000000087,350,77,11
margin>=0.09 OR best>=0.425 dur[2.5s->0.02],0.09,0.425,2.5,0.02,20260818-end,195,0.9097435897435897,0.8205128205128205,0.14871794871794872,0.03076923076923077,8.760000000000034,160,29,6
margin>=0.09 OR best>=0.425 dur[2.5s->0.02],0.09,0.425,2.5,0.02,20260825-end,243,0.8971193415637861,0.7736625514403292,0.205761316872428,0.0205761316872428,4.660000000000053,188,50,5
margin>=0.09 OR best>=0.425 dur[2.5s->0.02],0.09,0.425,2.5,0.02,pooled,438,0.9027397260273973,0.7945205479452054,0.18036529680365296,0.02511415525114155,13.420000000000087,348,79,11
margin>=0.09 OR best>=0.425 dur[2.5s->0.04],0.09,0.425,2.5,0.04,20260818-end,195,0.9097435897435897,0.8205128205128205,0.14871794871794872,0.03076923076923077,8.760000000000034,160,29,6
margin>=0.09 OR best>=0.425 dur[2.5s->0.04],0.09,0.425,2.5,0.04,20260825-end,243,0.8971193415637861,0.7736625514403292,0.205761316872428,0.0205761316872428,4.660000000000053,188,50,5
margin>=0.09 OR best>=0.425 dur[2.5s->0.04],0.09,0.425,2.5,0.04,pooled,438,0.9027397260273973,0.7945205479452054,0.18036529680365296,0.02511415525114155,13.420000000000087,348,79,11
margin>=0.09 OR best>=0.425 dur[2.5s->0.06],0.09,0.425,2.5,0.06,20260818-end,195,0.9076923076923077,0.8153846153846154,0.15384615384615385,0.03076923076923077,8.760000000000034,159,30,6
margin>=0.09 OR best>=0.425 dur[2.5s->0.06],0.09,0.425,2.5,0.06,20260825-end,243,0.8971193415637861,0.7736625514403292,0.205761316872428,0.0205761316872428,4.660000000000053,188,50,5
margin>=0.09 OR best>=0.425 dur[2.5s->0.06],0.09,0.425,2.5,0.06,pooled,438,0.9018264840182649,0.7922374429223744,0.182648401826484,0.02511415525114155,13.420000000000087,347,80,11
margin>=0.09 OR best>=0.425 dur[3.0s->0.0],0.09,0.425,3.0,0.0,20260818-end,195,0.9076923076923077,0.8153846153846154,0.15384615384615385,0.03076923076923077,8.760000000000034,159,30,6
margin>=0.09 OR best>=0.425 dur[3.0s->0.0],0.09,0.425,3.0,0.0,20260825-end,243,0.8987654320987655,0.7777777777777778,0.20164609053497942,0.0205761316872428,4.660000000000053,189,49,5
margin>=0.09 OR best>=0.425 dur[3.0s->0.0],0.09,0.425,3.0,0.0,pooled,438,0.9027397260273973,0.7945205479452054,0.18036529680365296,0.02511415525114155,13.420000000000087,348,79,11
margin>=0.09 OR best>=0.425 dur[3.0s->0.02],0.09,0.425,3.0,0.02,20260818-end,195,0.9076923076923077,0.8153846153846154,0.15384615384615385,0.03076923076923077,8.760000000000034,159,30,6
margin>=0.09 OR best>=0.425 dur[3.0s->0.02],0.09,0.425,3.0,0.02,20260825-end,243,0.8971193415637861,0.7736625514403292,0.205761316872428,0.0205761316872428,4.660000000000053,188,50,5
margin>=0.09 OR best>=0.425 dur[3.0s->0.02],0.09,0.425,3.0,0.02,pooled,438,0.9018264840182649,0.7922374429223744,0.182648401826484,0.02511415525114155,13.420000000000087,347,80,11
margin>=0.09 OR best>=0.425 dur[3.0s->0.04],0.09,0.425,3.0,0.04,20260818-end,195,0.9076923076923077,0.8153846153846154,0.15384615384615385,0.03076923076923077,8.760000000000034,159,30,6
margin>=0.09 OR best>=0.425 dur[3.0s->0.04],0.09,0.425,3.0,0.04,20260825-end,243,0.8971193415637861,0.7736625514403292,0.205761316872428,0.0205761316872428,4.660000000000053,188,50,5
margin>=0.09 OR best>=0.425 dur[3.0s->0.04],0.09,0.425,3.0,0.04,pooled,438,0.9018264840182649,0.7922374429223744,0.182648401826484,0.02511415525114155,13.420000000000087,347,80,11
margin>=0.09 OR best>=0.425 dur[3.0s->0.06],0.09,0.425,3.0,0.06,20260818-end,195,0.9056410256410257,0.8102564102564103,0.15897435897435896,0.03076923076923077,8.760000000000034,158,31,6
margin>=0.09 OR best>=0.425 dur[3.0s->0.06],0.09,0.425,3.0,0.06,20260825-end,243,0.8971193415637861,0.7736625514403292,0.205761316872428,0.0205761316872428,4.660000000000053,188,50,5
margin>=0.09 OR best>=0.425 dur[3.0s->0.06],0.09,0.425,3.0,0.06,pooled,438,0.9009132420091325,0.7899543378995434,0.18493150684931506,0.02511415525114155,13.420000000000087,346,81,11
margin>=0.09 OR best>=0.45,0.09,0.45,,,20260818-end,195,0.9056410256410257,0.8102564102564103,0.15897435897435896,0.03076923076923077,8.760000000000034,158,31,6
margin>=0.09 OR best>=0.45,0.09,0.45,,,20260825-end,243,0.8971193415637861,0.7736625514403292,0.205761316872428,0.0205761316872428,4.660000000000053,188,50,5
margin>=0.09 OR best>=0.45,0.09,0.45,,,pooled,438,0.9009132420091325,0.7899543378995434,0.18493150684931506,0.02511415525114155,13.420000000000087,346,81,11
margin>=0.09 OR best>=0.45 dur[1.0s->0.0],0.09,0.45,1.0,0.0,20260818-end,195,0.9097435897435897,0.8358974358974359,0.12307692307692308,0.041025641025641026,11.470000000000013,163,24,8
margin>=0.09 OR best>=0.45 dur[1.0s->0.0],0.09,0.45,1.0,0.0,20260825-end,243,0.908641975308642,0.8148148148148148,0.15637860082304528,0.02880658436213992,7.12000000000009,198,38,7
margin>=0.09 OR best>=0.45 dur[1.0s->0.0],0.09,0.45,1.0,0.0,pooled,438,0.9091324200913242,0.8242009132420092,0.1415525114155251,0.03424657534246575,18.590000000000103,361,62,15
margin>=0.09 OR best>=0.45 dur[1.0s->0.02],0.09,0.45,1.0,0.02,20260818-end,195,0.9097435897435897,0.8358974358974359,0.12307692307692308,0.041025641025641026,11.470000000000013,163,24,8
margin>=0.09 OR best>=0.45 dur[1.0s->0.02],0.09,0.45,1.0,0.02,20260825-end,243,0.8987654320987655,0.7901234567901234,0.18106995884773663,0.02880658436213992,7.12000000000009,192,44,7
margin>=0.09 OR best>=0.45 dur[1.0s->0.02],0.09,0.45,1.0,0.02,pooled,438,0.9036529680365297,0.8105022831050228,0.1552511415525114,0.03424657534246575,18.590000000000103,355,68,15
margin>=0.09 OR best>=0.45 dur[1.0s->0.04],0.09,0.45,1.0,0.04,20260818-end,195,0.9107692307692308,0.8307692307692308,0.13333333333333333,0.035897435897435895,10.300000000000026,162,26,7
margin>=0.09 OR best>=0.45 dur[1.0s->0.04],0.09,0.45,1.0,0.04,20260825-end,243,0.9037037037037038,0.7901234567901234,0.18930041152263374,0.0205761316872428,4.660000000000053,192,46,5
margin>=0.09 OR best>=0.45 dur[1.0s->0.04],0.09,0.45,1.0,0.04,pooled,438,0.9068493150684932,0.8082191780821918,0.1643835616438356,0.0273972602739726,14.960000000000079,354,72,12
margin>=0.09 OR best>=0.45 dur[1.0s->0.06],0.09,0.45,1.0,0.06,20260818-end,195,0.9117948717948718,0.8256410256410256,0.14358974358974358,0.03076923076923077,8.760000000000034,161,28,6
margin>=0.09 OR best>=0.45 dur[1.0s->0.06],0.09,0.45,1.0,0.06,20260825-end,243,0.9004115226337449,0.7818930041152263,0.19753086419753085,0.0205761316872428,4.660000000000053,190,48,5
margin>=0.09 OR best>=0.45 dur[1.0s->0.06],0.09,0.45,1.0,0.06,pooled,438,0.9054794520547946,0.8013698630136986,0.1735159817351598,0.02511415525114155,13.420000000000087,351,76,11
margin>=0.09 OR best>=0.45 dur[1.5s->0.0],0.09,0.45,1.5,0.0,20260818-end,195,0.9066666666666666,0.8205128205128205,0.14358974358974358,0.035897435897435895,10.300000000000026,160,28,7
margin>=0.09 OR best>=0.45 dur[1.5s->0.0],0.09,0.45,1.5,0.0,20260825-end,243,0.9037037037037038,0.7901234567901234,0.18930041152263374,0.0205761316872428,4.660000000000053,192,46,5
margin>=0.09 OR best>=0.45 dur[1.5s->0.0],0.09,0.45,1.5,0.0,pooled,438,0.9050228310502284,0.8036529680365296,0.1689497716894977,0.0273972602739726,14.960000000000079,352,74,12
margin>=0.09 OR best>=0.45 dur[1.5s->0.02],0.09,0.45,1.5,0.02,20260818-end,195,0.9066666666666666,0.8205128205128205,0.14358974358974358,0.035897435897435895,10.300000000000026,160,28,7
margin>=0.09 OR best>=0.45 dur[1.5s->0.02],0.09,0.45,1.5,0.02,20260825-end,243,0.8987654320987655,0.7777777777777778,0.20164609053497942,0.0205761316872428,4.660000000000053,189,49,5
margin>=0.09 OR best>=0.45 dur[1.5s->0.02],0.09,0.45,1.5,0.02,pooled,438,0.902283105022831,0.7968036529680366,0.17579908675799086,0.0273972602739726,14.960000000000079,349,77,12
margin>=0.09 OR best>=0.45 dur[1.5s->0.04],0.09,0.45,1.5,0.04,20260818-end,195,0.9066666666666666,0.8205128205128205,0.14358974358974358,0.035897435897435895,10.300000000000026,160,28,7
margin>=0.09 OR best>=0.45 dur[1.5s->0.04],0.09,0.45,1.5,0.04,20260825-end,243,0.8987654320987655,0.7777777777777778,0.20164609053497942,0.0205761316872428,4.660000000000053,189,49,5
margin>=0.09 OR best>=0.45 dur[1.5s->0.04],0.09,0.45,1.5,0.04,pooled,438,0.902283105022831,0.7968036529680366,0.17579908675799086,0.0273972602739726,14.960000000000079,349,77,12
margin>=0.09 OR best>=0.45 dur[1.5s->0.06],0.09,0.45,1.5,0.06,20260818-end,195,0.9076923076923077,0.8153846153846154,0.15384615384615385,0.03076923076923077,8.760000000000034,159,30,6
margin>=0.09 OR best>=0.45 dur[1.5s->0.06],0.09,0.45,1.5,0.06,20260825-end,243,0.8987654320987655,0.7777777777777778,0.20164609053497942,0.0205761316872428,4.660000000000053,189,49,5
margin>=0.09 OR best>=0.45 dur[1.5s->0.06],0.09,0.45,1.5,0.06,pooled,438,0.9027397260273973,0.7945205479452054,0.18036529680365296,0.02511415525114155,13.420000000000087,348,79,11
margin>=0.09 OR best>=0.45 dur[2.0s->0.0],0.09,0.45,2.0,0.0,20260818-end,195,0.9097435897435897,0.8205128205128205,0.14871794871794872,0.03076923076923077,8.760000000000034,160,29,6
margin>=0.09 OR best>=0.45 dur[2.0s->0.0],0.09,0.45,2.0,0.0,20260825-end,243,0.9004115226337449,0.7818930041152263,0.19753086419753085,0.0205761316872428,4.660000000000053,190,48,5
margin>=0.09 OR best>=0.45 dur[2.0s->0.0],0.09,0.45,2.0,0.0,pooled,438,0.9045662100456622,0.7990867579908676,0.17579908675799086,0.02511415525114155,13.420000000000087,350,77,11
margin>=0.09 OR best>=0.45 dur[2.0s->0.02],0.09,0.45,2.0,0.02,20260818-end,195,0.9097435897435897,0.8205128205128205,0.14871794871794872,0.03076923076923077,8.760000000000034,160,29,6
margin>=0.09 OR best>=0.45 dur[2.0s->0.02],0.09,0.45,2.0,0.02,20260825-end,243,0.8971193415637861,0.7736625514403292,0.205761316872428,0.0205761316872428,4.660000000000053,188,50,5
margin>=0.09 OR best>=0.45 dur[2.0s->0.02],0.09,0.45,2.0,0.02,pooled,438,0.9027397260273973,0.7945205479452054,0.18036529680365296,0.02511415525114155,13.420000000000087,348,79,11
margin>=0.09 OR best>=0.45 dur[2.0s->0.04],0.09,0.45,2.0,0.04,20260818-end,195,0.9097435897435897,0.8205128205128205,0.14871794871794872,0.03076923076923077,8.760000000000034,160,29,6
margin>=0.09 OR best>=0.45 dur[2.0s->0.04],0.09,0.45,2.0,0.04,20260825-end,243,0.8971193415637861,0.7736625514403292,0.205761316872428,0.0205761316872428,4.660000000000053,188,50,5
margin>=0.09 OR best>=0.45 dur[2.0s->0.04],0.09,0.45,2.0,0.04,pooled,438,0.9027397260273973,0.7945205479452054,0.18036529680365296,0.02511415525114155,13.420000000000087,348,79,11
margin>=0.09 OR best>=0.45 dur[2.0s->0.06],0.09,0.45,2.0,0.06,20260818-end,195,0.9076923076923077,0.8153846153846154,0.15384615384615385,0.03076923076923077,8.760000000000034,159,30,6
margin>=0.09 OR best>=0.45 dur[2.0s->0.06],0.09,0.45,2.0,0.06,20260825-end,243,0.8971193415637861,0.7736625514403292,0.205761316872428,0.0205761316872428,4.660000000000053,188,50,5
margin>=0.09 OR best>=0.45 dur[2.0s->0.06],0.09,0.45,2.0,0.06,pooled,438,0.9018264840182649,0.7922374429223744,0.182648401826484,0.02511415525114155,13.420000000000087,347,80,11
margin>=0.09 OR best>=0.45 dur[2.5s->0.0],0.09,0.45,2.5,0.0,20260818-end,195,0.9097435897435897,0.8205128205128205,0.14871794871794872,0.03076923076923077,8.760000000000034,160,29,6
margin>=0.09 OR best>=0.45 dur[2.5s->0.0],0.09,0.45,2.5,0.0,20260825-end,243,0.9004115226337449,0.7818930041152263,0.19753086419753085,0.0205761316872428,4.660000000000053,190,48,5
margin>=0.09 OR best>=0.45 dur[2.5s->0.0],0.09,0.45,2.5,0.0,pooled,438,0.9045662100456622,0.7990867579908676,0.17579908675799086,0.02511415525114155,13.420000000000087,350,77,11
margin>=0.09 OR best>=0.45 dur[2.5s->0.02],0.09,0.45,2.5,0.02,20260818-end,195,0.9097435897435897,0.8205128205128205,0.14871794871794872,0.03076923076923077,8.760000000000034,160,29,6
margin>=0.09 OR best>=0.45 dur[2.5s->0.02],0.09,0.45,2.5,0.02,20260825-end,243,0.8971193415637861,0.7736625514403292,0.205761316872428,0.0205761316872428,4.660000000000053,188,50,5
margin>=0.09 OR best>=0.45 dur[2.5s->0.02],0.09,0.45,2.5,0.02,pooled,438,0.9027397260273973,0.7945205479452054,0.18036529680365296,0.02511415525114155,13.420000000000087,348,79,11
margin>=0.09 OR best>=0.45 dur[2.5s->0.04],0.09,0.45,2.5,0.04,20260818-end,195,0.9097435897435897,0.8205128205128205,0.14871794871794872,0.03076923076923077,8.760000000000034,160,29,6
margin>=0.09 OR best>=0.45 dur[2.5s->0.04],0.09,0.45,2.5,0.04,20260825-end,243,0.8971193415637861,0.7736625514403292,0.205761316872428,0.0205761316872428,4.660000000000053,188,50,5
margin>=0.09 OR best>=0.45 dur[2.5s->0.04],0.09,0.45,2.5,0.04,pooled,438,0.9027397260273973,0.7945205479452054,0.18036529680365296,0.02511415525114155,13.420000000000087,348,79,11
margin>=0.09 OR best>=0.45 dur[2.5s->0.06],0.09,0.45,2.5,0.06,20260818-end,195,0.9076923076923077,0.8153846153846154,0.15384615384615385,0.03076923076923077,8.760000000000034,159,30,6
margin>=0.09 OR best>=0.45 dur[2.5s->0.06],0.09,0.45,2.5,0.06,20260825-end,243,0.8971193415637861,0.7736625514403292,0.205761316872428,0.0205761316872428,4.660000000000053,188,50,5
margin>=0.09 OR best>=0.45 dur[2.5s->0.06],0.09,0.45,2.5,0.06,pooled,438,0.9018264840182649,0.7922374429223744,0.182648401826484,0.02511415525114155,13.420000000000087,347,80,11
margin>=0.09 OR best>=0.45 dur[3.0s->0.0],0.09,0.45,3.0,0.0,20260818-end,195,0.9076923076923077,0.8153846153846154,0.15384615384615385,0.03076923076923077,8.760000000000034,159,30,6
margin>=0.09 OR best>=0.45 dur[3.0s->0.0],0.09,0.45,3.0,0.0,20260825-end,243,0.8987654320987655,0.7777777777777778,0.20164609053497942,0.0205761316872428,4.660000000000053,189,49,5
margin>=0.09 OR best>=0.45 dur[3.0s->0.0],0.09,0.45,3.0,0.0,pooled,438,0.9027397260273973,0.7945205479452054,0.18036529680365296,0.02511415525114155,13.420000000000087,348,79,11
margin>=0.09 OR best>=0.45 dur[3.0s->0.02],0.09,0.45,3.0,0.02,20260818-end,195,0.9076923076923077,0.8153846153846154,0.15384615384615385,0.03076923076923077,8.760000000000034,159,30,6
margin>=0.09 OR best>=0.45 dur[3.0s->0.02],0.09,0.45,3.0,0.02,20260825-end,243,0.8971193415637861,0.7736625514403292,0.205761316872428,0.0205761316872428,4.660000000000053,188,50,5
margin>=0.09 OR best>=0.45 dur[3.0s->0.02],0.09,0.45,3.0,0.02,pooled,438,0.9018264840182649,0.7922374429223744,0.182648401826484,0.02511415525114155,13.420000000000087,347,80,11
margin>=0.09 OR best>=0.45 dur[3.0s->0.04],0.09,0.45,3.0,0.04,20260818-end,195,0.9076923076923077,0.8153846153846154,0.15384615384615385,0.03076923076923077,8.760000000000034,159,30,6
margin>=0.09 OR best>=0.45 dur[3.0s->0.04],0.09,0.45,3.0,0.04,20260825-end,243,0.8971193415637861,0.7736625514403292,0.205761316872428,0.0205761316872428,4.660000000000053,188,50,5
margin>=0.09 OR best>=0.45 dur[3.0s->0.04],0.09,0.45,3.0,0.04,pooled,438,0.9018264840182649,0.7922374429223744,0.182648401826484,0.02511415525114155,13.420000000000087,347,80,11
margin>=0.09 OR best>=0.45 dur[3.0s->0.06],0.09,0.45,3.0,0.06,20260818-end,195,0.9056410256410257,0.8102564102564103,0.15897435897435896,0.03076923076923077,8.760000000000034,158,31,6
margin>=0.09 OR best>=0.45 dur[3.0s->0.06],0.09,0.45,3.0,0.06,20260825-end,243,0.8971193415637861,0.7736625514403292,0.205761316872428,0.0205761316872428,4.660000000000053,188,50,5
margin>=0.09 OR best>=0.45 dur[3.0s->0.06],0.09,0.45,3.0,0.06,pooled,438,0.9009132420091325,0.7899543378995434,0.18493150684931506,0.02511415525114155,13.420000000000087,346,81,11
margin>=0.1,0.1,,,,20260818-end,195,0.9107692307692308,0.8,0.18461538461538463,0.015384615384615385,3.3600000000000705,156,36,3
margin>=0.1,0.1,,,,20260825-end,243,0.8930041152263376,0.757201646090535,0.22633744855967078,0.01646090534979424,4.0099999999999625,184,55,4
margin>=0.1,0.1,,,,pooled,438,0.9009132420091325,0.776255707762557,0.20776255707762556,0.01598173515981735,7.370000000000033,340,91,7
margin>=0.1 dur[1.0s->0.0],0.1,,1.0,0.0,20260818-end,195,0.9128205128205128,0.8358974358974359,0.1282051282051282,0.035897435897435895,10.950000000000031,163,25,7
margin>=0.1 dur[1.0s->0.0],0.1,,1.0,0.0,20260825-end,243,0.9078189300411523,0.8065843621399177,0.16872427983539096,0.024691358024691357,6.469999999999999,196,41,6
margin>=0.1 dur[1.0s->0.0],0.1,,1.0,0.0,pooled,438,0.9100456621004567,0.819634703196347,0.1506849315068493,0.02968036529680365,17.42000000000003,359,66,13
margin>=0.1 dur[1.0s->0.02],0.1,,1.0,0.02,20260818-end,195,0.9128205128205128,0.8358974358974359,0.1282051282051282,0.035897435897435895,10.950000000000031,163,25,7
margin>=0.1 dur[1.0s->0.02],0.1,,1.0,0.02,20260825-end,243,0.8962962962962964,0.7777777777777778,0.19753086419753085,0.024691358024691357,6.469999999999999,189,48,6
margin>=0.1 dur[1.0s->0.02],0.1,,1.0,0.02,pooled,438,0.9036529680365297,0.8036529680365296,0.16666666666666666,0.02968036529680365,17.42000000000003,352,73,13
margin>=0.1 dur[1.0s->0.04],0.1,,1.0,0.04,20260818-end,195,0.916923076923077,0.8307692307692308,0.14358974358974358,0.02564102564102564,6.000000000000071,162,28,5
margin>=0.1 dur[1.0s->0.04],0.1,,1.0,0.04,20260825-end,243,0.9012345679012347,0.7777777777777778,0.205761316872428,0.01646090534979424,4.0099999999999625,189,50,4
margin>=0.1 dur[1.0s->0.04],0.1,,1.0,0.04,pooled,438,0.9082191780821918,0.8013698630136986,0.1780821917808219,0.02054794520547945,10.010000000000034,351,78,9
margin>=0.1 dur[1.0s->0.06],0.1,,1.0,0.06,20260818-end,195,0.9158974358974359,0.8205128205128205,0.15897435897435896,0.020512820512820513,4.460000000000079,160,31,4
margin>=0.1 dur[1.0s->0.06],0.1,,1.0,0.06,20260825-end,243,0.8962962962962964,0.7654320987654321,0.21810699588477367,0.01646090534979424,4.0099999999999625,186,53,4
margin>=0.1 dur[1.0s->0.06],0.1,,1.0,0.06,pooled,438,0.9050228310502284,0.7899543378995434,0.1917808219178082,0.0182648401826484,8.470000000000041,346,84,8
margin>=0.1 dur[1.5s->0.0],0.1,,1.5,0.0,20260818-end,195,0.9107692307692308,0.8153846153846154,0.15897435897435896,0.02564102564102564,8.680000000000035,159,31,5
margin>=0.1 dur[1.5s->0.0],0.1,,1.5,0.0,20260825-end,243,0.9028806584362141,0.7818930041152263,0.20164609053497942,0.01646090534979424,4.0099999999999625,190,49,4
margin>=0.1 dur[1.5s->0.0],0.1,,1.5,0.0,pooled,438,0.906392694063927,0.7968036529680366,0.182648401826484,0.02054794520547945,12.689999999999998,349,80,9
margin>=0.1 dur[1.5s->0.02],0.1,,1.5,0.02,20260818-end,195,0.9107692307692308,0.8153846153846154,0.15897435897435896,0.02564102564102564,8.680000000000035,159,31,5
margin>=0.1 dur[1.5s->0.02],0.1,,1.5,0.02,20260825-end,243,0.8962962962962964,0.7654320987654321,0.21810699588477367,0.01646090534979424,4.0099999999999625,186,53,4
margin>=0.1 dur[1.5s->0.02],0.1,,1.5,0.02,pooled,438,0.9027397260273973,0.7876712328767124,0.1917808219178082,0.02054794520547945,12.689999999999998,345,84,9
